"Property ID","Property Type","Full Address","Address 1","Address 2",City,ZIP,State,Status,Specialist,"Sale Date",Price,"Down 1","Better price","Down 2","Best price","Down 3","Monthly Lease",Beds,Baths,Sq.Ft,Lot,Garage,"Year Built","Property Shown",County,Subdivision,"Date Inspected"
205026,Residential,"Address:
      
        8403 Harmony Rd.
              
        Locality:
    
                     77049 TX
            United States","8403 Harmony Rd.",,Houston,77049,TX,Available,,,"237,500","8,999","236,500","10,999","235,500",11999.00,$1999,2,1,"1,260",24829,1.00,1976,✔,Harris,"Houston Farms",2023-05-17
115504,Residential,"Address:
      
        6231 MOSS OAKS
              
        Locality:
    
                     77050 TX
            United States","6231 MOSS OAKS",,Houston,77050,TX,Leased,,,,,,,,,,4,2+,"2,320",9240,,1968,✔,Harris,"Riverwood Estates",
47081,Residential,"Address:
      
        6230 Great Oaks Dr
              
        Locality:
    
                     77050 TX
            United States","6230 Great Oaks Dr",,Houston,77050,TX,Sold,"Gabriela Espinoza","Friday, April 14, 2023","274,999","11,999","273,999","13,999","272,999",15999.00,,3,2+,"2,223",6848,2.00,1979,✔,Harris,"Riverwood Estates Sec 1",2023-02-28
65076,Residential,"Address:
      
        6815 Moss Oaks Dr. 
              
        Locality:
    
                     77050 TX
            United States","6815 Moss Oaks Dr.",,Houston,77050,TX,Sold,"Orion Rodriguez","Thursday, April 20, 2023","223,999","8,500","222,999","9,999","221,999",12999.00,$1979,3,2,"2,030",,,1970,✔,Harris,"Winfield Forest",2023-05-05
163024,Residential,"Address:
      
        4308 MCKINLEY ST
              
        Locality:
    
                     77051 TX
            United States","4308 MCKINLEY ST",,Houston,77051,TX,Leased,,"Thursday, March 19, 2020","105,900","5,500","103,900","6,500","101,900",8500.00,$1049,2,1,943,5000,,1940,✔,Harris,"Sunnyside Courts",2020-03-11
124034,Land,"Address:
      
        8605 Amadwe St.
              
        Locality:
    
                     77051 TX
            United States","8605 Amadwe St.",,Houston,77051,TX,Available,,,"84,999","1,999","83,999","3,999","82,999",6900.00,,,,,4400,,,✔,Harris,"JM Swisher",2023-06-29
163014,Residential,"Address:
      
        10013 SIERRA DR
              
        Locality:
    
                     77051 TX
            United States","10013 SIERRA DR",,Houston,77051,TX,Available,,"Monday, December 03, 2018",,,,,,,,3,1,"1,128",5500,,1955,✔,Harris,Blueridge,2023-09-21
1040,Residential,"Address:
      
        4418 Davenport St
              
        Locality:
    
                     77051 TX
            United States","4418 Davenport St",,Houston,77051,TX,Available,,,"154,999","3,999","153,999","5,999","152,999",7999.00,,2,1,672,5000,0.00,1950,✔,Harris,Ruburfield,2023-09-12
124027,Land,"Address:
      
        0 Scott St TR 12B
              
        Locality:
    
                     77051 TX
            United States","0 Scott St TR 12B",,Houston,77051,TX,Available,,,"92,500","3,999","91,500","5,999","89,999",8999.00,,,,,4531,,,✔,Harris,"Sunnyside Place",
146018,Land,"Address:
      
        0 Niagara St
                  (TR4)
              
        Locality:
    
                     77051 TX
            United States","0 Niagara St",(TR4),Houston,77051,TX,Available,,,"199,999","7,999","198,999","11,999","197,999",14999.00,,,,,18898,,,✔,Harris,Brookhaven,2023-05-02
163026,Residential,"Address:
      
        4506 Larkspur St.
              
        Locality:
    
                     77051 TX
            United States","4506 Larkspur St.",,Houston,77051,TX,Sold,,,"162,999","5,999","161,999","7,999","159,999",9999.00,,3,1,"1,054",5000,,1947,✔,Harris,"Flower City",2023-02-08
163016,Residential,"Address:
      
        10110 Rosehaven Dr
              
        Locality:
    
                     77051 TX
            United States","10110 Rosehaven Dr",,Houston,77051,TX,Available,,,"178,999","5,999","177,999","7,999","176,777",9999.00,,3,1,912,,1.00,1955,✔,Harris,"Blueridge Sec 2",2023-06-06
163015,Residential,"Address:
      
        10109 Fairland Dr
              
        Locality:
    
                     77051 TX
            United States","10109 Fairland Dr",,Houston,77051,TX,Sold,"Mirian Pahua","Thursday, June 01, 2023","169,999","7,500","168,999","8,999","167,500",10999.00,,4,1,"1,196",5770,0.00,1954,✔,Harris,Blueridge,2023-05-02
163022,Residential,"Address:
      
        3709 ROSEMONT ST
              
        Locality:
    
                     77051 TX
            United States","3709 ROSEMONT ST",,Houston,77051,TX,Leased,"Gabriela Espinoza","Thursday, April 06, 2023","175,999","7,500","173,900","8,500","172,900",10500.00,$1429,3,1,828,4785,,1983,✔,Harris,"SUNNYSIDE PLACE",2023-02-28
138056,"Land, Commercial","Address:
      
        0 S Loop E TR 2A
              
        Locality:
    
                     77051 TX
            United States","0 S Loop E TR 2A",,Houston,77051,TX,Available,,,"379,999","18,999","378,999","21,999","376,999",29999.00,2999,,,,28732,,,✔,Harris,"ABST 373 E Harris",
198081,Residential,"Address:
      
        16130 Beck Ridge Dr
              
        Locality:
    
                     77053 TX
            United States","16130 Beck Ridge Dr",,Houston,77053,TX,Available,,,"219,999","1,999","218,999","3,800","217,000",6999.00,1850,3,2,971,4200,2.00,1984,✔,"Fort Bend","Briar Villa",2023-09-21
110034,Residential,"Address:
      
        5214 Ridge Creek Cir
              
        Locality:
    
                     77053 TX
            United States","5214 Ridge Creek Cir",,Houston,77053,TX,Available,,,"233,999","7,500","232,999","9,500","231,999",13999.00,1969,4,1+,"1,038",9968,0.00,1971,✔,"Fort Bend","Ridgemont Sec 1",2023-09-12
171063,Residential,"Address:
      
        5409 RIDGEMONT PLACE
              
        Locality:
    
                     77053 TX
            United States","5409 RIDGEMONT PLACE",,Houston,77053,TX,Leased,,"Tuesday, September 27, 2022","127,900","4,900","126,900","5,900","125,900",7900.00,$1199,1,1,"1,141",,,1982,✔,"Fort Bend","Quail Bridge Duplexes",2022-09-28
128038,Residential,"Address:
      
        5222 RIDGESTONE ST
              
        Locality:
    
                     77053 TX
            United States","5222 RIDGESTONE ST",,Houston,77053,TX,Leased,,,"139,999","7,999","137,999","8,999","135,999",10999.00,$1349,3,1+,972,7215,1.00,1971,✔,"Fort Bend","Ridgemont 1",2019-06-25
102028,Land,"Address:
      
        5131 Ridgewest St
              
        Locality:
    
                     77053 TX
            United States","5131 Ridgewest St",,Houston,77053,TX,Sold,"Gabriela Espinoza","Friday, February 03, 2023","75,999","2,900","74,999","4,500","73,999",6500.00,$729,,,,6527,,,✔,"Fort Bend","Ridgemont Sec 1",2022-12-28
139048,Residential,"Address:
      
        16215 DIAMOND RIDGE DR.
              
        Locality:
    
                     77053 TX
            United States","16215 DIAMOND RIDGE DR.",,Houston,77053,TX,Sold,"Martha L Cortes","Friday, September 22, 2023","228,499","7,500","227,499","8,900","226,499",11999.00,$1899,3,2,911,1355,2.00,1984,✔,"Fort Bend","Briar Villa",2023-05-02
174037,Residential,"Address:
      
        4861 E. RIDGECREEK DR
              
        Locality:
    
                     77053 TX
            United States","4861 E. RIDGECREEK DR",,Houston,77053,TX,Sold,"Orion Rodriguez","Saturday, July 01, 2023","184,999","7,500","183,999","8,999","182,500",10999.00,,3,1+,"1,322",4602,0.00,1972,✔,"Fort Bend",Ridgemont,2023-05-09
1022,Residential,"Address:
      
        16214 Bowridge Ln
              
        Locality:
    
                     77053 TX
            United States","16214 Bowridge Ln",,Houston,77053,TX,Available,,,"214,999","5,999","213,999","7,500","212,999",9500.00,,3,2,980,6083,1.00,1981,✔,"Fort Bend",Ridgegate,
198080,Residential,"Address:
      
        15903 Lenclaire Dr
              
        Locality:
    
                     77053 TX
            United States","15903 Lenclaire Dr",,Houston,77053,TX,Available,,,"269,999","8,500","268,999","9,999","267,999",11999.00,2150,3,2,"1,876",8422,2.00,1978,✔,"Fort Bend",Ridgegate,2023-09-20
196090,Residential,"Address:
      
        2826 S Bartell Dr #39
              
        Locality:
    
                     77054 TX
            United States","2826 S Bartell Dr #39",,Houston,77054,TX,Unavailable,,,,,,,,,,1,1,780,,,1984,✔,Harris,"Hearthwood 2 Condo",
200036,Residential,"Address:
      
        2750 Holly Hall St
                  Apt. 1808
              
        Locality:
    
                     77054 TX
            United States","2750 Holly Hall St","Apt. 1808",Houston,77054,TX,Unavailable,,"Wednesday, January 18, 2023",,,,,,,,2,2,952,,1.00,1984,✔,Harris,"Briarwick Condo",2023-01-26
205023,Residential,"Address:
      
        2818 S Bartell #26
              
        Locality:
    
                     77054 TX
            United States","2818 S Bartell #26",,Houston,77054,TX,Sold,"John Moreno","Saturday, July 01, 2023","119,900","3,999","118,900","6,500","117,900",6900.00,$1399,2,1,825,,1.00,1982,✔,Harris,"Hearthwood 02 Condo",2023-03-16
195046,Residential,"Address:
      
        2120 El Paseo St
                  Unit #307
              
        Locality:
    
                     77054 TX
            United States","2120 El Paseo St","Unit #307",Houston,77054,TX,Sold,"John Moreno","Wednesday, March 01, 2023","119,999","4,500","118,999","5,999","117,777",7999.00,$1199,1,1,588,,1.00,1980,✔,Harris,"One Montreal Condo",2023-02-10
205061,Residential,"Address:
      
        2814 S. Bartell Dr. #7
              
        Locality:
    
                     77054 TX
            United States","2814 S. Bartell Dr. #7",,Houston,77054,TX,"Sale Pending",,,"111,999","4,500","110,999","6,500","109,999",8500.00,,2,1,780,,,1980,✔,Harris,"COMMON LAND & ELE HEARTHWOOD",2023-03-30
205062,Residential,"Address:
      
        2816 S. Bartell Dr. #5
              
        Locality:
    
                     77054 TX
            United States","2816 S. Bartell Dr. #5",,Houston,77054,TX,Sold,,"Thursday, April 20, 2023","109,500","4,500","108,500","6,500","107,500",8500.00,$1350,2,1,825,,,1982,✔,Harris,"COMMON LAND & ELE HEARTHWOOD",2023-03-23
79014,Residential,"Address:
      
        3300 Yorktown St #11
              
        Locality:
    
                     77056 TX
            United States","3300 Yorktown St #11",,Houston,77056,TX,Available,,,"119,500","3,900","118,500","5,500","117,500",9500.00,,1,1,768,,1.00,1963,✔,Harris,"COMMON LAND & ELE YORKTOWN",2023-09-13
174070,Residential,"Address:
      
        311 Coach Rd
              
        Locality:
    
                     77060 TX
            United States","311 Coach Rd",,Houston,77060,TX,Unavailable,,,,,,,,,,,,"1,710",8125,2.00,1971,✔,Harris,"Imperial Valley Sec 5",2023-09-22
147094,Land,"Address:
      
        502 Walston Ln
              
        Locality:
    
                     77060 TX
            United States","502 Walston Ln",,Houston,77060,TX,Available,,,"80,999","3,499","79,999","4,499","78,999",5999.00,,,,"4,350",,,,✔,Harris,"Aldine Village",2022-05-08
205117,Residential,"Address:
      
        17102 Dewgrass Dr.
              
        Locality:
    
                     77060 TX
            United States","17102 Dewgrass Dr.",,Houston,77060,TX,Available,,"Sunday, January 16, 2022","222,999","7,500","221,999","8,900","220,999",10999.00,,3,2+,"1,624",,2.00,1978,✔,Harris,"Greenbriar North Patio Homes",2023-01-13
199050,Residential,"Address:
      
        14823 Estrellita Dr
              
        Locality:
    
                     77060 TX
            United States","14823 Estrellita Dr",,Houston,77060,TX,"Sale Pending","Martha L Cortes","Wednesday, May 03, 2023",,,,,,,,3,2,"1,984",5775,0.00,1969,✔,Harris,"Green Ridge North Sec 7",2023-05-09
160013,Residential,"Address:
      
        8100 LEONORA # G5
              
        Locality:
    
                     77061 TX
            United States","8100 LEONORA # G5",,Houston,77061,TX,Available,,"Tuesday, September 01, 2020","39,999","2,999","38,999","3,999","37,500",5999.00,,2,2,"1,431",,0.00,1966,✔,Harris,"Glenwood Village Condo",2023-06-08
160012,Residential,"Address:
      
        8100 LEONORA # G4
              
        Locality:
    
                     77061 TX
            United States","8100 LEONORA # G4",,Houston,77061,TX,Available,,,"54,500","3,500","50,888","4,500","49,777",6500.00,,2,2,"1,424",,0.00,1966,✔,Harris,"Glenwood Village Condo",2023-06-08
61014,Residential,"Address:
      
        8100 LEONORA # G2
              
        Locality:
    
                     77061 TX
            United States","8100 LEONORA # G2",,Houston,77061,TX,Available,,"Tuesday, November 08, 2022","47,999","3,500","46,777","4,999","45,500",5999.00,,3,2+,"1,720",,0.00,1966,✔,Harris,"Glenwood Village Condo",2023-06-08
61013,Residential,"Address:
      
        8100 LEONORA # G1
              
        Locality:
    
                     77061 TX
            United States","8100 LEONORA # G1",,Houston,77061,TX,Available,,,"49,999","2,999","48,999","3,999","47,500",5500.00,,2,2,"1,424",,0.00,1966,✔,Harris,"Glenwood Village Condo",2023-06-08
194031,Residential,"Address:
      
        8107 Dover
              
        Locality:
    
                     77061 TX
            United States","8107 Dover",,Houston,77061,TX,Available,,"Tuesday, June 27, 2023","273,999","13,500","272,777","16,500","271,777",20500.00,,4,3,"3,267",11410,2.00,1959,✔,Harris,Glenbrook,2023-09-24
201083,Residential,"Address:
      
        3780 Tanglewilde #305
              
        Locality:
    
                     77063 TX
            United States","3780 Tanglewilde #305",,Houston,77063,TX,Available,,"Monday, July 17, 2023","199,999","7,500","198,999","8,999","197,777",10999.00,1799,2,2+,"1,620",,2.00,1983,✔,Harris,"Tanglewilde Townhouse",2023-09-21
194025,Residential,"Address:
      
        7734 Sunbonnet Ln. 
              
        Locality:
    
                     77064 TX
            United States","7734 Sunbonnet Ln.",,Houston,77064,TX,Available,"Orion Rodriguez","Tuesday, September 12, 2023","247,999","8,999","246,999","11,999","245,777",13999.00,$1850,3,2,"1,878",7400,2.00,1977,✔,Harris,Westbank,2023-05-18
194021,Residential,"Address:
      
        8011 Bova Rd. 
              
        Locality:
    
                     77064 TX
            United States","8011 Bova Rd.",,Houston,77064,TX,Sold,"Martha L Cortes","Friday, July 28, 2023","239,999","10,999","238,999","12,999","237,999",14999.00,$1949,3,2+,"1,878",6600,2.00,1975,✔,Harris,WESTBANK,2023-04-22
